Engine_RPM,Lub_Oil_Pressure,Fuel_Pressure,Coolant_Pressure,Lub_Oil_Temperature,Coolant_Temperature
504,2.237784081,1.030726394,5.350525442,77.0399113,82.8267776
706,4.80340764,9.786583294,1.858725596,74.74251876,75.63448453
600,2.028109738,5.841736973,1.249829572,75.19480762,69.19249981
726,2.707843584,5.670811033,2.170840358,75.83662393,69.58618789
758,2.750954717,1.226343206,1.015933556,81.76118045,81.6880215
952,2.44869462,3.988143607,1.520395761,73.64641309,82.01507128
801,3.707930935,8.233513626,2.483217051,75.77591076,81.36110316
818,4.507959915,3.296476553,3.01879223,77.51689569,74.74336072
932,4.87580963,3.553652784,3.040632498,78.110985,79.86604929
1279,0.822259322,5.142345021,2.368251411,76.29109475,87.40809736
438,2.754174211,8.137905992,3.010983506,76.40498363,79.54650061
452,2.171204058,4.764481274,2.572329062,75.60568723,84.33770972
824,2.796391882,11.01876967,1.664563986,74.10656639,83.92711364
1172,3.706526273,5.217128241,0.904594291,85.19380389,76.29575431
701,2.159218772,3.708127206,2.41833237,83.69122944,77.39505008
537,2.875433848,9.808851706,3.15774328,86.55556847,83.97192034
487,4.080767517,6.563899292,3.14036914,77.53683586,84.88374599
513,3.25204858,7.277685472,3.125630702,75.40878331,70.65256233
394,5.046976309,4.780149587,1.10885257,75.7769797,82.65763167
503,3.575904263,4.113753953,2.346525707,75.61839646,76.77085766
835,2.54319808,5.80323649,3.269230662,76.74598914,83.61983287
566,3.720735245,6.374333642,2.12375342,78.11466603,73.34352713
796,4.487398054,9.80777969,3.377157983,73.5134379,69.68589425
461,2.115927781,5.40840603,3.437714444,76.21307066,73.68396909
611,5.468102018,9.40452887,3.278689748,74.28127164,78.28647891
761,3.532012201,6.155069744,2.64768707,76.71374228,72.19289268
751,3.013342408,4.4743471,1.323253063,78.05486316,77.80312699
1542,2.58950355,7.385921361,2.304120559,86.84936204,86.40771204
442,5.419298331,9.539545865,2.428402321,76.89471363,76.12438504
946,5.069667638,6.448355835,2.170613248,77.47422075,81.11040043
1264,3.019826244,8.211719199,2.241517975,75.28939221,85.15891142
817,3.270657643,7.178052682,5.422870282,82.11394332,75.73897646
1031,4.810722584,4.487639878,1.91594843,85.52997522,78.62239524
789,2.418986931,4.922486752,2.012062031,75.11205929,78.51608052
550,2.51767864,6.028153195,1.272418746,80.26138745,65.70665421
637,4.023445063,4.257718347,2.492659049,77.94902036,70.58173209
725,4.209022176,6.057807892,2.376675005,87.78579368,66.16930857
785,3.146659946,3.498955899,1.725812092,83.16103892,86.87486974
958,2.45382184,10.04657076,2.019194008,77.12536996,74.7384259
941,4.755857413,8.640693912,1.299410997,89.58079551,79.03616329
632,3.734924648,12.5573289,2.627386172,75.48545162,69.99134922
715,2.923011002,3.612696225,1.752867088,82.72319118,73.1819136
443,4.013090627,6.347962027,1.707743519,76.75278814,75.81877971
435,4.305653099,7.94392348,3.157276839,77.47269126,79.42699428
1454,3.640543924,9.960044663,1.23469588,76.79830768,73.64511728
612,3.613140905,6.124748702,2.65128929,76.96281568,74.92707965
512,4.40164054,5.060681844,2.088040003,76.25523985,71.78514863
443,5.521243872,5.968208556,2.261360843,74.97086804,71.58029273
552,3.741140906,6.726478843,4.743987124,87.72723838,87.54295905
1192,2.372432578,5.9854157,2.351486783,76.84805987,79.05109906
1063,0.136916593,5.982237253,1.221658842,78.19992801,77.26491363
689,3.229242714,7.031272009,2.048359271,84.39508625,78.73009536
778,2.295601044,4.974129405,1.510761625,76.12710589,71.2427404
739,2.063986675,9.590691829,1.458793361,76.2928755,68.25639339
1478,3.676821461,3.574480278,3.089077431,77.0145241,81.21945812
1115,3.932280761,3.549403577,2.029331689,78.43336895,85.13927539
603,4.519274359,4.345672347,1.38446645,78.77571698,74.25320098
848,3.141309053,4.934939245,0.902003793,76.3427375,76.21682356
585,4.392293849,10.20220931,3.091880458,78.35980363,77.24113616
1008,5.569739578,3.990058838,1.405692219,78.68070563,82.57138931
746,3.107685334,5.57716929,3.268285026,73.35287012,72.23778972
596,4.437714658,6.627239174,2.031313546,74.47624306,70.87073074
940,2.934939687,4.668500185,5.03116233,76.74173647,75.562662
1240,2.9139988,8.407339314,1.794172528,76.04101529,67.15693125
440,2.908123356,7.183973983,1.770047658,77.27675996,78.6492024
773,3.448451737,6.348936021,1.502929512,74.94147687,82.20111371
556,4.554597275,7.881398013,4.240377978,79.96703732,73.97145166
458,2.324513288,3.597650571,2.836943314,84.61184122,81.45534279
825,2.438400241,2.939641082,1.26650658,84.30302231,81.6555698
912,3.4504545,11.5446687,2.286237159,73.85224814,78.85492193
689,3.915068819,5.424280685,3.5563589,76.62019381,87.52032958
1070,4.243570146,8.285288761,2.620892841,75.48949945,77.21850038
775,2.113840218,6.159451277,1.903670203,76.72055404,76.36321461
756,2.128777507,6.829512488,1.72699971,77.77819836,79.49552335
826,4.17188704,5.341571217,1.780361603,83.77976682,78.0632979
710,4.791077614,5.43706251,1.338327001,83.2931131,71.30127483
762,3.292349098,6.630906929,1.237768735,77.0774652,65.30807002
784,3.728043349,3.835417505,1.237799397,78.15493382,82.68628617
979,2.046689435,3.381522582,2.132214818,76.60636117,84.82614971
719,2.856353679,5.379896817,4.425256823,83.67700307,78.28769817
819,4.928456323,6.915901891,2.419265048,73.86430414,80.66460651
411,2.364465447,8.901889979,1.224209558,76.02700116,87.19307219
459,2.390307073,4.708716816,2.281761108,77.01398559,79.14458324
1419,2.22552656,5.924860069,1.071609921,77.48576196,85.59881456
647,2.779780977,4.936869695,1.880226961,78.15482681,86.53535807
877,2.878906916,4.829057585,1.463524103,75.72331176,83.61329669
972,5.02106599,4.704674741,1.060174543,76.2090767,69.75102602
776,4.677278115,1.908663768,3.833932556,76.29425002,82.99867653
1419,2.6239989,4.651335595,2.051684222,76.07262467,67.01642888
464,4.025963954,7.23635982,2.819405063,75.72735556,79.20603313
1260,5.016134797,5.663591155,4.06693695,78.35515235,76.34421401
599,4.134075532,3.706063775,0.785302627,74.51149886,74.90771154
663,4.798852519,7.292508675,2.363308991,75.42956294,70.38682831
1225,2.030876521,7.592607561,1.224191296,77.03333168,83.99447351
838,4.289452125,6.069334638,1.426497988,77.47227239,80.05700114
733,3.538354396,3.951885394,0.941294816,78.44753967,73.2726363
1183,4.10797503,0.360413366,2.717653291,78.00555069,86.46761441
495,5.008179468,6.68574263,1.888402822,78.28119044,83.91673172
730,3.854203485,6.124153266,4.19150853,79.12261454,84.9792694
794,1.922905274,3.693097102,2.211240498,75.60141382,87.83706253
530,5.395986022,7.142557392,5.594551342,75.48257731,83.80550301
749,5.613070881,6.063663135,1.967114319,79.55548025,82.41538308
754,4.856315509,3.339205852,3.752747915,77.24386984,86.69153908
840,2.217310855,2.028790638,1.604032008,77.08356375,81.13934838
1443,2.214684081,5.812923232,2.800331448,78.00821459,86.71524698
1388,2.895511764,6.124105968,1.253654358,76.21065946,70.6146913
651,2.353596987,3.281266576,1.742398382,76.25060549,70.48738978
550,2.865125864,3.780170959,6.592414276,76.50547947,83.28425559
854,4.577381147,6.530662281,2.661535161,77.24524418,84.81769122
1598,2.855964349,5.186893248,2.64124002,77.29962203,79.95939818
1078,4.112325285,3.802217463,2.881646827,76.55356858,75.29497818
589,2.516460826,6.335926053,1.200563597,78.08629433,69.48130375
1158,2.639929297,7.234215331,2.537369498,75.9588563,85.23246296
706,4.186728838,5.512988906,1.751926493,86.85578992,84.08192053
1103,2.452799607,5.754249447,1.424699671,76.71641875,82.0305339
723,3.291991394,7.072070087,2.657180384,76.24895499,72.75945488
654,4.725930854,8.85406918,1.167063599,77.74449923,77.15786143
784,3.550455755,8.038049769,4.576401088,86.80263998,82.00415099
561,2.101978497,6.704281174,1.763327398,74.65142874,82.87060491
543,5.243984949,8.415203275,2.606358225,75.91603747,75.88605653
505,4.790465538,4.970819373,1.887468271,83.13716391,89.45773141
928,3.047900404,5.811241187,1.825706375,79.74876427,80.22818335
520,3.595404872,12.19896676,1.856997792,77.89996409,77.90551202
1399,2.614292168,10.15993445,1.824977062,84.79132891,82.07845075
586,3.716925403,7.014600276,2.088040998,75.03136636,73.26114004
628,0.532703154,7.471276289,1.734938231,76.54152116,70.4060901
484,2.389605016,7.761719449,1.122667662,77.39617146,78.81885012
715,2.590158543,5.261121197,2.286131113,75.83658261,76.29688631
802,2.008696583,3.333116127,2.939577962,86.82582388,83.94368246
830,2.259635853,4.749004491,5.016826864,77.54135899,82.25647627
544,2.369400726,4.25340568,2.332065504,77.1633419,93.14225246
1149,4.256786376,11.98833759,1.682132297,76.51677078,84.08698216
670,3.301602057,7.155850727,3.602161803,77.2950693,86.9469759
990,1.969611802,10.02853116,2.586170106,75.77171713,80.37135723
995,2.189706018,7.963038141,2.949534992,76.83218079,78.08898337
1380,5.140654659,4.036824366,1.861602727,76.86116298,85.01341195
1250,5.5374281,2.84627189,1.844583736,86.66585531,80.06076573
694,3.021661793,5.890141799,1.622468301,75.09223591,79.44889852
689,5.030946395,5.129100682,2.672848156,76.10018128,75.04900898
740,3.222705552,11.64654125,2.239005165,76.24340985,74.99885758
1077,2.033080209,7.230060469,1.227385045,75.79979697,82.41205439
451,2.934737869,9.825357385,2.737164923,76.25134093,81.67000871
699,2.106315488,2.486776497,1.097199752,86.78751464,90.5700987
716,4.703737846,5.890510148,2.585240455,76.76022885,72.82275186
892,4.522354124,9.248958147,2.69891479,75.07435449,82.42350659
503,3.745668333,7.832278761,2.781432953,73.83870936,80.3766879
588,4.653905327,3.382438366,1.20319637,77.18003333,79.9790514
1323,4.023417046,5.895854035,0.917259095,77.23825249,76.43241851
991,5.298821695,8.096538953,1.826816129,76.82275728,68.64894582
897,2.354013923,5.882261207,2.33259506,76.74395891,87.06153386
785,3.165942062,7.023926367,1.638242066,76.93822332,84.32210907
1642,1.93863158,9.87297654,1.379535351,76.13889264,79.8374846
861,2.376847358,8.507502968,2.079651217,84.07593646,75.20227062
624,2.204106672,5.358865548,3.022392351,75.43377281,80.36076799
780,4.070775685,6.259825496,1.73980429,76.91885698,79.23992839
651,2.23604479,7.660506502,2.562027134,81.47081225,87.50614232
688,2.666948682,7.78865769,1.384328529,76.82356112,82.21622452
1149,3.03519784,8.348915883,1.628730256,76.31679952,73.82046357
1144,3.07054634,6.802909449,2.854761277,77.44588087,82.127269
479,2.75831021,4.880911813,0.944533448,76.37386396,83.28996781
779,2.542744287,5.286427164,2.710732379,76.90703847,76.51654751
981,2.619172856,5.411858397,2.039671036,77.63379636,81.14860769
577,4.044090054,6.767876727,2.04319236,74.2319668,67.81757878
1132,2.401280385,5.682014652,2.29680352,82.12633286,76.71948924
521,2.571297589,6.79790632,3.069016622,76.50894588,86.48441187
711,2.679535865,8.016327427,1.364484252,86.35595075,83.75507555
816,3.605625485,7.99559945,6.459727964,87.43321273,83.68062991
781,3.181224322,5.865494655,6.064931434,78.19974563,89.14184908
630,2.950962176,10.00604224,2.018028514,82.79740969,68.66350059
749,4.175864842,5.349160866,2.496577989,78.53589561,76.86754085
479,4.58398658,4.705976592,1.456359141,76.66652368,73.88375607
618,4.089715173,6.089436952,1.540562701,77.48314555,80.50083782
797,2.441386523,5.729373006,1.705301327,76.23464967,66.08302469
442,1.921179076,5.227055649,3.758199507,78.24507248,78.42947829
581,2.796343168,12.18256741,2.968462374,74.74008337,88.09516959
723,2.968042315,4.624310632,1.024432651,76.69821975,79.87785161
545,4.830597479,5.358682524,1.018291703,77.10357323,83.76773916
422,4.94215732,10.063178,1.778199142,77.45671911,81.85560843
673,2.088715547,5.220011055,3.092647713,77.52158963,74.5977148
504,3.633259777,9.204117894,2.804834202,75.35136646,70.72297006
624,3.0328366,4.55211244,2.19074321,74.91157949,77.75974645
794,2.341215231,12.4263972,2.794468287,74.19589937,78.72310982
569,4.63769974,4.458156197,2.400935815,74.5919155,77.30948959
589,4.686890813,5.143576997,6.168389979,74.41448099,66.48469602
990,4.0381252,5.973015356,1.643291631,76.13477379,84.60349535
899,2.65621152,4.191578612,0.946366967,84.76423484,74.13514236
629,2.233660094,7.074076863,2.825666318,87.32331838,90.89839243
892,4.201582337,4.179841352,1.778602399,77.80986452,86.68536817
1049,4.080675868,5.535421583,3.13682979,75.88231972,68.01856706
1129,3.229653204,5.5276345,2.548774614,73.51851949,86.14147192
726,2.75804246,4.666504849,2.001021363,77.86489575,86.14249199
923,3.944214248,5.617882763,2.90032818,75.68293539,75.20874508
950,3.659495141,11.72007923,1.580348559,77.04638653,83.64419108
573,4.867682614,2.825025696,1.697025108,78.22572731,83.64439083
1295,3.172969327,7.840572621,2.220989079,78.12319878,81.78785215
610,5.284286882,6.575936594,2.88387117,76.85640017,75.40219395
408,1.764122584,2.332247322,0.970454302,76.66012257,74.84828189
671,2.047179056,6.062282019,1.776842079,76.59525766,79.1044198
768,2.471987747,7.135001288,3.345896509,72.72145641,87.66682387
1049,3.58104453,11.43192734,2.139265489,75.66615362,73.47007622
886,2.592828206,3.931142031,2.18927295,78.36829133,70.23796957
906,3.063356813,6.951291073,1.269555185,79.61974907,76.90286563
435,3.372937778,6.44656455,0.999483443,76.91528665,71.52113101
1364,4.438202908,8.946956931,1.710244859,75.37188631,87.38877553
433,2.93943991,9.806853099,2.211751516,75.46269874,71.19539026
660,1.854994234,5.039162546,1.808157095,75.27928811,81.95165787
978,4.366676299,6.638085427,2.829642622,88.03830127,78.48878212
1009,3.736482637,4.235111282,2.74805211,83.01146744,81.89104936
995,4.296003792,8.324851005,1.838748666,72.92298243,75.37504543
954,2.680938742,8.276798697,1.861813068,76.22975178,81.75750567
1273,4.128554964,3.564076599,1.065875541,74.75515486,73.69912816
1343,2.759729686,6.2202912,2.710700522,78.26857245,84.63087673
669,4.916708538,3.812912441,3.056460265,74.14268768,74.31645252
1413,2.870316315,5.064663876,1.715771725,77.48040522,77.13039266
1107,2.676525457,8.088278732,1.521295225,74.55545297,83.42437249
555,4.35626419,2.084797387,1.291068611,77.99459006,89.04825751
563,1.901561783,6.653823672,2.597345359,80.95725011,84.13029355
606,3.388077413,4.077035094,2.013560769,84.41847698,83.81221173
692,2.645156708,9.00149285,1.955296828,76.36690307,77.54934007
619,2.487371508,13.23634998,2.227547603,74.97588885,83.61565357
455,4.275140034,5.533796414,2.295824623,76.47541793,85.95135427
478,2.208765335,3.111809909,1.970510675,77.96936195,87.77434683
1010,3.985868455,4.656638987,2.551423966,77.38158759,81.09805734
812,2.901162864,4.272662647,2.613023213,76.58873035,66.74525114
714,2.904606393,6.639838078,2.048048279,75.49583889,75.34199335
451,1.706325314,7.098884637,1.49524574,76.26634992,76.10320067
563,2.65224177,6.248872858,2.968225938,76.86635122,83.75382628
468,2.989145428,7.634780461,1.35179479,76.0566735,70.86934932
618,4.701697692,6.586641264,3.014476151,75.18473421,78.56697895
444,4.676569335,5.658346457,2.791731992,82.94047754,86.43282716
1495,3.276229588,3.714396023,2.495263895,85.05324283,75.74300399
863,2.909810273,5.537173699,1.043788665,77.05664956,86.39817064
861,2.373899274,6.371981103,4.39800643,77.01546054,72.3326544
818,2.460629564,5.768186452,1.765581833,77.9637297,80.45114133
591,4.826476681,7.36093876,1.370734314,75.4907365,82.8408574
633,2.323302382,4.94477356,2.731722202,75.3146185,81.24426884
841,3.798999298,9.094820419,4.80378804,75.87205135,81.72973602
628,2.658459609,5.623762607,4.632759527,74.61441382,81.60078783
523,3.428371837,10.53458732,1.912634676,78.47558057,75.22822402
989,3.320929168,8.304903718,1.59472396,75.85502331,71.21281559
1302,1.946854196,4.365183475,5.583561657,77.50544195,80.55022642
916,5.353875915,7.991420701,2.008518186,75.64659426,75.51975347
465,2.249684981,9.958432294,1.541470474,80.42680934,69.55578334
508,1.996099039,3.709954623,2.877690253,78.06625097,84.07170245
677,4.751277467,7.937638738,3.470390174,77.65792696,78.10787014
1203,3.405184988,10.92940861,3.425957975,78.14439932,73.61652731
525,5.602011068,3.597902456,2.769796615,78.40011908,65.62481644
695,2.663608459,2.836063801,1.507765862,78.36464509,65.70528402
950,2.256117473,7.318410957,2.659251681,76.71110598,79.08301972
758,2.454701023,6.873841569,2.061905554,76.8419052,79.30348522
749,4.004925144,10.4608762,2.764298573,73.97935882,84.59353089
659,2.259402435,12.42413991,0.951407862,77.02497267,72.87376539
1597,2.888037552,5.405866357,2.129404985,77.72070373,70.99119813
547,2.971056176,3.54419189,3.338256997,75.28716176,73.40007248
526,2.496338191,7.672660209,3.547116925,82.6453816,80.82140585
1007,3.872977755,6.393068783,0.990625897,85.35738639,70.99987376
526,2.837817954,7.129377218,3.061108434,75.41942252,74.08203483
1417,1.938052164,9.1422064,1.462340786,77.90093172,82.86640765
733,3.637602008,3.690270298,1.765091736,77.15724586,75.01169877
874,2.797737658,13.54512876,4.394362004,78.63304794,89.49429901
495,3.640083544,2.617189522,3.991755144,84.43772852,82.9431779
1066,2.75297475,7.48733717,1.338599425,85.56712544,73.91410451
704,5.26409907,2.487614889,3.094218002,74.65565704,89.36158462
723,2.994447407,7.83207672,2.638920888,77.91016683,64.54398486
838,3.235080399,7.330526202,2.914335366,80.66216075,81.16696233
688,3.66074155,4.639049253,4.227773536,78.51596132,78.95281933
1223,3.921102325,7.013702421,1.492859647,78.03978655,76.94057408
765,3.633105952,5.566320141,3.323499052,74.71212309,80.20422051
919,5.401859278,4.684311034,2.80384093,80.95995519,84.10292059
480,4.398935668,7.553360272,1.723834643,75.63149711,74.75243248
1251,3.868863701,9.566116739,1.922280567,77.9903847,75.04593755
1311,2.775266963,0.243063297,0.917614188,83.3940117,79.91930459
551,2.691733022,5.802492499,1.40139387,80.34000828,69.33138623
784,5.339948198,2.019268054,4.956478979,85.03151556,75.52284931
705,3.397853235,7.71707214,2.374296921,76.87784941,67.24503195
1531,5.315363354,5.837076405,3.0919075,75.95150612,76.473072
845,4.23620318,2.851222109,2.755524706,77.32895636,78.73079259
536,2.496174056,7.855926661,2.515250388,76.67232455,88.80560353
594,3.764778484,5.611219729,3.512340047,77.34162153,81.01105414
577,2.518349767,6.502812233,2.236687066,81.2735293,78.08518322
930,2.40396273,5.016133839,2.267128834,77.92498509,88.93414002
963,4.896381226,4.716201986,1.509892995,77.88541777,81.050113
1018,4.689677225,3.451074662,2.995576038,86.24251994,87.0032811
987,3.80525781,12.8263239,1.645753508,76.49599566,88.33988335
642,2.383508886,4.328352026,5.821740787,75.1774586,76.38931669
566,4.014289966,4.461556717,3.044206021,77.35423928,82.32487865
443,3.753701112,12.81581202,1.311367047,77.05831073,70.58135448
870,4.615583839,6.445005831,1.687116555,77.43996357,74.3871941
525,4.366174537,5.993565597,0.799098833,75.28904154,82.50379322
437,2.026626443,6.015361278,2.666448844,75.87406978,80.59819278
1043,3.678934115,6.98240538,1.811872956,81.81523311,79.83775817
572,2.147612376,5.111289507,1.744979569,77.6625065,80.5198258
545,2.87918495,7.144176716,1.105956653,80.73318896,87.37506857
1064,2.669162954,4.426853867,2.728144727,76.5297812,72.01409509
1050,4.055016044,17.78670639,1.666331094,75.14523339,77.58122632
862,2.999197415,11.22550227,1.831092475,76.82001433,75.80184505
432,3.776881168,6.754145155,3.867298417,75.31639427,84.09661895
825,2.790326322,5.136035481,1.775599582,76.34159399,66.434927
1420,3.882362231,11.04386196,4.819513456,77.79791696,70.69516225
1488,3.773569813,6.925047954,2.179802501,77.060432,73.26145875
926,3.745700061,5.198570943,3.109618527,76.85251036,76.94046438
666,4.20778563,7.979673016,1.711276733,76.79147222,84.61472116
530,5.106693505,5.258303471,1.890342056,76.73390561,88.52130124
838,4.047844447,3.651515202,2.797518249,76.15304137,85.27640839
549,3.374475497,5.72738184,1.942505323,79.73734362,79.19694687
641,3.416582143,9.352443535,2.859449776,76.17524744,84.51833871
668,3.543187975,5.208102642,1.020620181,85.52298422,73.4192198
988,3.549304224,5.882847088,1.249305791,77.4304197,80.50020856
663,2.122412648,13.3981076,1.952660367,75.27465843,88.61469362
913,2.63141749,16.44408736,1.951589397,77.58661053,83.23654158
522,3.777118407,4.575687005,2.681627092,72.92191494,72.02110652
1196,2.944374674,9.667704349,1.41603284,78.14473466,73.86307023
1362,4.902269175,9.254616795,2.061979722,73.73880494,78.94788339
569,2.590264117,4.621214407,2.957965956,75.45324973,76.69225515
576,2.53892001,7.296644609,1.5778084,76.5758931,84.7286058
493,2.021307427,6.113167056,1.734097824,81.23395029,67.67213654
432,2.864459866,6.444338759,1.670955522,75.99878395,77.15583069
533,4.539421115,10.31198933,1.599839254,74.69297005,73.27538173
568,3.251656436,2.149675628,1.430130049,79.9628062,82.69381128
1189,2.217923989,6.032801197,2.92119124,77.07403275,69.40912128
1038,4.810752159,6.677428204,1.800769634,84.63918819,78.44708836
1061,3.128954876,7.045857062,0.81234376,75.80378876,79.58413186
527,5.126182361,5.604438738,3.290973096,77.64343115,74.61507897
764,3.145799799,10.72595417,1.475345696,81.85879157,82.06624023
688,2.943915184,9.381985448,2.083720586,76.43963102,80.06780353
901,3.384993186,5.596385791,1.003782553,76.78861843,82.57225648
773,4.1141844,6.779899668,3.421619882,76.90327677,72.95086416
672,5.852483303,6.092373685,2.218946222,77.81178452,68.72709047
661,2.602118003,3.960940643,1.168168014,76.77394793,79.06483979
931,4.303455652,8.465447368,1.775965272,74.07761625,85.88234591
848,3.941243916,8.466223822,3.146222054,76.82625659,84.89513675
944,3.590119725,6.623888837,2.337731778,79.1458179,76.93846493
1236,2.823250613,6.481798185,3.167914454,86.17935925,70.57151345
505,5.057217264,7.228556842,2.673137979,73.05653462,66.55585505
643,2.81062067,4.015029969,2.104230996,73.87132527,75.78405277
983,4.527692486,5.298949709,2.179329724,76.8208722,86.9592459
808,2.096908363,5.065455966,1.351061446,77.30242171,84.2159894
766,3.140138505,3.949418778,2.124641162,74.25573775,75.66674125
568,2.440999384,4.735633766,2.427563656,80.78619496,88.02947505
1068,3.704242939,8.208503267,5.832033524,76.70154733,85.64798208
636,2.373167524,5.362195384,1.176114606,75.55569481,78.44232846
1011,4.008674775,6.765438721,2.054746044,75.79578302,79.99834236
648,2.165346449,6.011198926,1.77430883,77.35152397,71.46816544
1019,4.393304674,7.817892935,1.770720106,83.27332504,69.10288976
817,3.705183019,6.190978816,1.396740125,74.53233416,68.81750288
1617,2.795601778,6.24941209,1.272771493,76.61872319,68.69700013
726,3.357011841,5.189478466,1.358577199,86.64078406,69.71869916
832,4.845696997,5.581214872,0.690796822,76.01182206,79.20674235
1020,2.981191313,11.14317373,2.685389252,76.68134063,82.83440959
692,3.038517727,4.88129699,2.522776504,76.95906542,84.29126743
647,4.072987657,9.677462254,2.781680504,77.27833878,77.77509362
1121,4.521790567,7.12430052,1.180621632,76.57812912,65.56082145
767,2.765000142,5.291494326,3.212863778,77.38075319,79.44695917
781,4.584106817,6.711678597,1.630192209,77.14319597,79.8450681
1068,2.79091033,4.866461166,4.281561751,75.57538658,75.76630425
793,4.358112029,7.827367465,2.709792494,82.26003466,68.75605189
661,2.238634447,5.661943863,3.489123034,74.81308772,64.97623692
735,2.559394986,8.429072538,2.138222755,76.37806271,87.80374534
882,4.797665089,6.648554967,2.115840613,77.773758,76.36930837
479,2.833384204,5.316903806,2.173127291,84.94487234,90.56434076
535,3.15943959,8.676361213,1.26513919,82.4087222,80.75274747
1190,2.290647104,6.547939451,2.05195718,74.99454253,73.25382114
1106,4.665155915,7.987441685,1.771489581,82.96271196,83.70108963
493,2.352637026,4.43939511,2.917978583,80.89862484,80.25216288
612,4.466522201,7.47121471,1.820072407,75.56343701,85.30392387
735,2.766188881,5.159959832,1.850257901,77.07429015,73.64865778
1265,2.352544133,10.16738137,2.472911798,76.29126015,84.67878628
458,3.934327067,5.909901432,2.453274085,77.36291133,75.43145611
425,5.27772412,11.49020286,1.631634393,75.75758905,79.52068877
931,2.176003245,3.304327864,2.704097749,74.94945854,86.10279123
1123,3.596865898,5.056221015,3.050391789,83.48153818,79.14113899
452,4.437679339,7.026985065,2.968112843,74.13122715,86.98354912
936,2.180274253,5.305812739,1.316996588,77.26184004,88.93803737
783,3.166184165,3.478181919,3.282479774,75.49563747,76.59200116
725,3.052193669,8.072748788,2.467739946,76.24421249,85.03504548
422,3.882891363,6.378769746,1.858415143,78.26546651,73.29618372
1023,3.028768248,18.34510535,1.008196094,78.4018067,77.14585402
885,2.57335515,4.638408507,4.14260948,80.02764864,83.9705956
689,4.206003756,2.360959762,5.848909612,75.79654392,74.2971868
1025,3.165057743,10.86348184,1.684991886,77.19040099,82.2686492
702,3.980419224,4.936670394,4.963551247,77.00555139,77.73462796
993,3.804604958,5.179408078,1.763669823,75.50542188,76.56773975
817,2.768568474,4.74199759,4.804855171,77.42690812,90.13009008
1373,2.474151861,8.949861149,4.355429089,77.75654021,90.97022029
923,4.457010094,4.859948904,3.326562803,76.99463879,84.52490463
765,4.64910176,5.925780626,3.234033133,75.8652707,77.35225588
404,0.738985585,4.381568358,1.118103808,76.63973235,81.70310258
825,4.148510623,6.885997078,1.158951375,75.87879018,76.76245472
718,5.350954462,2.938806158,3.194436139,75.12708362,77.05350991
1021,3.226747707,3.686818739,2.67958242,76.05045739,70.62939925
1006,2.786311672,10.69284141,4.124316883,74.70923909,72.20031651
949,3.316555996,7.845413319,2.603458229,77.65324374,70.21793852
1131,2.603729296,8.515516376,2.216950112,76.93613053,75.18936154
718,4.027569431,4.438923522,2.312030477,76.40183587,74.39206159
1174,2.840441944,7.889436193,1.201567932,77.85692164,76.69311587
947,1.176992686,5.923353659,2.253124896,75.47803052,83.53403967
606,2.065472754,5.872413071,2.430275754,77.74472612,79.09782635
508,2.516904928,6.296776875,2.374172053,76.46862519,72.65245598
710,0.490253964,7.488382641,2.508828949,80.58075097,74.43174999
922,3.689459928,3.549139491,1.775710147,77.78222664,72.6617432
544,2.75187648,5.876005965,3.345003197,87.89754261,83.71887967
605,3.219214191,12.69990317,2.147779632,75.50775222,77.08922339
733,4.531958923,7.368993177,2.699338828,75.04116161,82.04176476
913,2.668526623,7.856089057,2.288300015,75.52216003,69.50969622
672,2.341995799,3.092599511,1.787089985,74.96112189,93.24813534
881,3.400684385,4.111288108,1.90502765,75.63973431,76.40829345
1252,2.884950593,9.086708058,2.717592874,76.7349439,78.50575639
990,3.657748467,3.332366931,4.55715919,75.13754259,87.77622369
823,1.999421323,7.475105341,2.634710655,86.37191361,82.80534017
778,1.816552073,3.484873143,4.932171294,76.96896917,93.59854514
747,3.781762469,9.820312953,2.307646845,76.53022508,74.17950075
548,2.555122899,3.877436861,1.207922933,77.29869075,70.80229862
888,4.835596521,10.66343799,2.279414248,74.66004794,77.29702279
1023,4.308501481,3.780832853,1.606020989,74.29394314,88.51471568
778,3.152289196,6.432877951,3.062761254,75.4021135,83.31350148
1163,1.797973906,9.925924941,1.438898106,75.65491106,77.30017052
854,5.907908741,12.75354329,1.360350014,75.56811418,81.66701219
1043,4.433606284,10.9616852,2.102398724,77.10064604,81.75358222
857,4.751073529,12.9566009,2.596232697,76.86325446,85.35447617
600,2.758239329,6.934654108,1.523511438,77.90625176,83.65736191
574,4.570258083,3.763863658,3.759572683,75.74558655,83.35014427
631,3.003064942,4.96120098,2.770813324,76.27427176,78.91078004
752,3.711775569,7.07955809,2.634154975,74.63778539,77.28982872
952,2.91015844,10.29284005,2.628136195,77.02406904,86.06350738
846,2.552779804,6.812005703,1.830777745,80.14868948,74.92290652
847,3.938406115,6.985322435,3.359049516,77.64375934,69.54319352
706,3.942880217,16.74778839,1.126872879,76.06998848,74.91300041
532,2.410805507,6.849752424,2.703425227,74.0103138,68.61113146
478,2.762544823,8.433498007,2.493535425,74.48607233,80.34036472
814,3.305758926,4.990315631,1.577685154,75.49056901,86.17714233
863,1.229742324,4.013878558,2.177187647,80.343213,75.78082732
550,1.995626017,7.092544864,1.920131793,76.8187949,80.49767241
